41.5470087590708	0	
41.5430575271029	15.625	
41.5361755996123	31.25	
41.5406543253142	46.875	
41.5785287787862	62.5	
41.6777004867801	78.125	
41.8702003619026	93.75	
42.1900845197715	109.375	
42.6680742150257	125	
43.3134469367715	140.625	
44.0561360241601	156.25	
44.6027746185932	171.875	
44.3202224466892	187.5	
42.7560492047969	203.125	
40.3271060429879	218.75	
37.6846854113584	234.375	
35.1469379623545	250	
32.7992246928618	265.625	
30.6436358532929	281.25	
28.6607600237052	296.875	
26.8289488253212	312.5	
25.1293523954874	328.125	
23.5466723710134	343.75	
22.0687576830007	359.375	
20.6859888094803	375	
19.3907161366431	390.625	
18.1768082533939	406.25	
17.0393047757468	421.875	
15.9741540053897	437.5	
14.9780156081515	453.125	
14.0481119590347	468.75	
13.1821155395977	484.375	
12.3780628988112	500	
11.6342880784661	515.625	
10.9493701548148	531.25	
10.3220907916167	546.875	
9.75139855044068	562.5	
9.23637724668237	578.125	
8.77621593088935	593.75	
8.37017814755569	609.375	
8.01756799149933	625	
7.71769014522908	640.625	
7.46980053198627	656.25	
7.27304345544206	671.875	
7.12637014199862	687.5	
7.02843254815679	703.125	
6.97744538346876	718.75	
6.97100905028884	734.375	
7.00588762595834	750	
7.07774088738825	765.625	
7.18082047769514	781.25	
7.30766125807094	796.875	
7.44883279363444	812.5	
7.59286159621712	828.125	
7.72647951089635	843.75	
7.83536528514111	859.375	
7.90547498114182	875	
7.92486459579789	890.625	
7.88563031312998	906.25	
7.78537838874036	921.875	
7.62768229081365	937.5	
7.42134331850002	953.125	
7.17874634814206	968.75	
6.91389415181936	984.375	
6.64067306140578	1000	
6.37165477715604	1015.625	
6.11747206063018	1031.25	
5.88664313625083	1046.875	
5.68567236563433	1062.5	
5.51927758236582	1078.125	
5.39064032507548	1093.75	
5.30161705554133	1109.375	
5.2528782480079	1125	
5.24395860177043	1140.625	
5.27320965737982	1156.25	
5.33765062480359	1171.875	
5.43271940726987	1187.5	
5.5519396576355	1203.125	
5.68654850659271	1218.75	
5.82518026426544	1234.375	
5.95377407873212	1250	
6.05594789382133	1265.625	
6.11409933003353	1281.25	
6.11136409550033	1296.875	
6.03422115051302	1312.5	
5.87507416185883	1328.125	
5.63387020947465	1343.75	
5.31806121896108	1359.375	
4.94092650227174	1375	
4.51897484246001	1390.625	
4.06936327800526	1406.25	
3.60798456055454	1421.875	
3.14841584748785	1437.5	
2.70158926982128	1453.125	
2.27592408079249	1468.75	
1.87768331999928	1484.375	
1.51139389242707	1500	
1.18024179709943	1515.625	
0.88640483475649	1531.25	
0.631313973013221	1546.875	
0.415848209774595	1562.5	
0.240472576795014	1578.125	
0.105329230201278	1593.75	
0.0102899297726253	1609.375	
-0.0450240686663506	1625	
-0.0612509797392704	1640.625	
-0.0393246339427265	1656.25	
0.0194622237364115	1671.875	
0.113366419151873	1687.5	
0.240073346773102	1703.125	
0.396546444855971	1718.75	
0.578850702286104	1734.375	
0.781960953907912	1750	
0.999577913291716	1765.625	
1.22399278531788	1781.25	
1.44606325679922	1796.875	
1.65538306366454	1812.5	
1.84073021834973	1828.125	
1.9908455110662	1843.75	
2.0955078137423	1859.375	
2.14674565025263	1875	
2.13990669632187	1890.625	
2.07427725551401	1906.25	
1.95305301596761	1921.875	
1.78267557010071	1937.5	
1.57175451334354	1953.125	
1.32988668245912	1968.75	
1.06663927490331	1984.375	
0.790840202362403	2000	
0.510194942656369	2015.625	
0.231170393467096	2031.25	
-0.0409417989050098	2046.875	
-0.301863994497296	2062.5	
-0.548134416007429	2078.125	
-0.776911015859412	2093.75	
-0.985798464491893	2109.375	
-1.17270715534033	2125	
-1.33574569028565	2140.625	
-1.47314432723613	2156.25	
-1.58320514991027	2171.875	
-1.66427439768142	2187.5	
-1.71473291215818	2203.125	
-1.73300168131141	2218.75	
-1.71756080555627	2234.375	
-1.66698178677143	2250	
-1.57997483084546	2265.625	
-1.45545487744937	2281.25	
-1.29263235424287	2296.875	
-1.09113716823288	2312.5	
-0.851186989647658	2328.125	
-0.573812841563438	2343.75	
-0.261154954973904	2359.375	
0.0831630940915034	2375	
0.453588882171232	2390.625	
0.842163753204261	2406.25	
1.23811154306566	2421.875	
1.62767729722799	2437.5	
1.99449074596959	2453.125	
2.32075680566248	2468.75	
2.58942634014358	2484.375	
2.78709526123055	2500	
2.90683458283354	2515.625	
2.9498541366878	2531.25	
2.9252340772162	2546.875	
2.8478275059494	2562.5	
2.73522773006533	2578.125	
2.60486895405336	2593.75	
2.4719332769385	2609.375	
2.34819854343937	2625	
2.24161618156268	2640.625	
2.15631532298943	2656.25	
2.09279224310751	2671.875	
2.04815853416358	2687.5	
2.01643170460534	2703.125	
1.98893875061327	2718.75	
1.95495619191581	2734.375	
1.90270947035515	2750	
1.82077341394825	2765.625	
1.69974611249495	2781.25	
1.53386375554271	2796.875	
1.32210612287929	2812.5	
1.06843174511459	2828.125	
0.781075835988304	2843.75	
0.47118138489185	2859.375	
0.151216580900211	2875	
-0.166411429580648	2890.625	
-0.470321850752839	2906.25	
-0.750673559919278	2921.875	
-0.999315556120337	2937.5	
-1.20970193493019	2953.125	
-1.37668515338419	2968.75	
-1.49626835687013	2984.375	
-1.56536524133713	3000	
-1.58159210503436	3015.625	
-1.5431020984297	3031.25	
-1.44846420838468	3046.875	
-1.29658688418795	3062.5	
-1.08668664630375	3078.125	
-0.81830440026863	3093.75	
-0.491375895150043	3109.375	
-0.1063674313923	3125	
0.335507003802434	3140.625	
0.831966813427755	3156.25	
1.37922352316457	3171.875	
